[2022-09-04 10:16:57.785] [39mTRACE[0;39m o.s.c.i.s.SpringFactoriesLoader [main] - Loaded [org.springframework.boot.logging.LoggingSystemFactory] names: [org.springframework.boot.logging.logback.LogbackLoggingSystem.Factory, org.springframework.boot.logging.log4j2.Log4J2LoggingSystem.Factory, org.springframework.boot.logging.java.JavaLoggingSystem.Factory] 
[2022-09-04 10:16:59.540] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties 
[2022-09-04 10:16:59.540] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties' 
[2022-09-04 10:16:59.540] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurer$DependsOnDatabaseInitializationPostProcessor' 
[2022-09-04 10:16:59.540] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration' 
[2022-09-04 10:16:59.541] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration' 
[2022-09-04 10:16:59.541] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration 
[2022-09-04 10:16:59.541] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration' 
[2022-09-04 10:16:59.542] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'scheduledBeanLazyInitializationExcludeFilter' 
[2022-09-04 10:16:59.542] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'scheduledBeanLazyInitializationExcludeFilter' 
[2022-09-04 10:16:59.543] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.task.ScheduledBeanLazyInitializationExcludeFilter 
[2022-09-04 10:16:59.543] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'scheduledBeanLazyInitializationExcludeFilter' 
[2022-09-04 10:16:59.543] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'taskSchedulerBuilder' 
[2022-09-04 10:16:59.544] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'taskSchedulerBuilder' 
[2022-09-04 10:16:59.544] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskSchedulingAutoConfiguration' 
[2022-09-04 10:16:59.545] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties' 
[2022-09-04 10:16:59.545] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties' 
[2022-09-04 10:16:59.546] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties' 
[2022-09-04 10:16:59.548] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.task.TaskSchedulingProperties 
[2022-09-04 10:16:59.548] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties' 
[2022-09-04 10:16:59.548] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Autowiring by type from bean name 'taskSchedulerBuilder' via factory method to bean named 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties' 
[2022-09-04 10:16:59.554] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.task.TaskSchedulerBuilder 
[2022-09-04 10:16:59.555] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'taskSchedulerBuilder' 
[2022-09-04 10:16:59.555] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'spring.task.scheduling-org.springframework.boot.autoconfigure.task.TaskSchedulingProperties' 
[2022-09-04 10:16:59.555] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration' 
[2022-09-04 10:16:59.555] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration' 
[2022-09-04 10:16:59.556] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration 
[2022-09-04 10:16:59.556] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration' 
[2022-09-04 10:16:59.557] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration' 
[2022-09-04 10:16:59.557] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'tomcatWebServerFactoryCustomizer' 
[2022-09-04 10:16:59.557] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration' 
[2022-09-04 10:16:59.557] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'characterEncodingFilter' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'localeCharsetMappingsCustomizer' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'multipartConfigElement' 
[2022-09-04 10:16:59.558] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'multipartResolver' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'multipartResolver' 
[2022-09-04 10:16:59.558] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' 
[2022-09-04 10:16:59.563] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.web.multipart.support.StandardServletMultipartResolver 
[2022-09-04 10:16:59.564] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'multipartResolver' 
[2022-09-04 10:16:59.564] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties' 
[2022-09-04 10:16:59.564] [39mDEBUG[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketMessagingAutoConfiguration' 
[2022-09-04 10:16:59.564] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Creating instance of bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketMessagingAutoConfiguration' 
[2022-09-04 10:16:59.566] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No @Scheduled annotations found on bean class: class org.springframework.boot.autoconfigure.websocket.servlet.WebSocketMessagingAutoConfiguration 
[2022-09-04 10:16:59.567] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Finished creating instance of bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketMessagingAutoConfiguration' 
[2022-09-04 10:16:59.567] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator' 
[2022-09-04 10:16:59.570] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.example.SpringBootApp$$EnhancerBySpringCGLIB$$9db63a46 
[2022-09-04 10:16:59.570] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.example.rawWebsocket.ServerWebSocketConfig$$EnhancerBySpringCGLIB$$845dc9d7 
[2022-09-04 10:16:59.570] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.web.socket.config.annotation.DelegatingWebSocketConfiguration 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.example.rawWebsocket.ServerWebSocketHandler 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.scheduling.annotation.SchedulingConfiguration 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration 
[2022-09-04 10:16:59.571] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration 
[2022-09-04 10:16:59.580] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration 
[2022-09-04 10:16:59.581] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration 
[2022-09-04 10:16:59.581] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration 
[2022-09-04 10:16:59.581] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration 
[2022-09-04 10:16:59.581] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration 
[2022-09-04 10:16:59.581] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration 
[2022-09-04 10:16:59.581] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController 
[2022-09-04 10:16:59.582] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration 
[2022-09-04 10:16:59.583] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter 
[2022-09-04 10:16:59.583] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration 
[2022-09-04 10:16:59.583] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.aop.AopAutoConfiguration$ClassProxyingConfiguration 
[2022-09-04 10:16:59.583] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.aop.AopAutoConfiguration 
[2022-09-04 10:16:59.584] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration 
[2022-09-04 10:16:59.584] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration 
[2022-09-04 10:16:59.584] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration 
[2022-09-04 10:16:59.584] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration 
[2022-09-04 10:16:59.584] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: com.fasterxml.jackson.module.paramnames.ParameterNamesModule 
[2022-09-04 10:16:59.584] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration 
[2022-09-04 10:16:59.585] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: com.fasterxml.jackson.databind.ObjectMapper 
[2022-09-04 10:16:59.585] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration 
[2022-09-04 10:16:59.585] [39mTRACE[0;39m o.s.c.e.EventListenerMethodProcessor [main] - No @EventListener annotations found on bean class: org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration 
