[2022-09-06 22:42:47.100] [39mTRACE[0;39m o.s.c.i.s.SpringFactoriesLoader [main] - Loaded [org.springframework.boot.logging.LoggingSystemFactory] names: [org.springframework.boot.logging.logback.LogbackLoggingSystem.Factory, org.springframework.boot.logging.log4j2.Log4J2LoggingSystem.Factory, org.springframework.boot.logging.java.JavaLoggingSystem.Factory] 
   WebSocketServletAutoConfiguration.Jetty10WebSocketConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required classes 'org.eclipse.jetty.websocket.javax.server.internal.JavaxWebSocketServerContainer', 'org.eclipse.jetty.websocket.server.JettyWebSocketServerContainer' (OnClassCondition)

   WebSocketServletAutoConfiguration.JettyWebSocketConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'org.eclipse.jetty.websocket.jsr356.server.deploy.WebSocketServerContainerInitializer' (OnClassCondition)

   WebSocketServletAutoConfiguration.UndertowWebSocketConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'io.undertow.websockets.jsr.Bootstrap' (OnClassCondition)

   XADataSourceAutoConfiguration:
      Did not match:
         - @ConditionalOnClass did not find required class 'javax.transaction.TransactionManager' (OnClassCondition)


Exclusions:
-----------

    None


Unconditional classes:
----------------------

    org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration

    org.springframework.boot.autoconfigure.context.LifecycleAutoConfiguration

    org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration

    org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration

    org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration


 
[2022-09-06 22:42:48.579] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'defaultSockJsTaskScheduler' 
[2022-09-06 22:42:48.579] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - Could not find default TaskScheduler bean - attempting to find ScheduledExecutorService: No qualifying bean of type 'org.springframework.scheduling.TaskScheduler' available 
[2022-09-06 22:42:48.580] [39mTRACE[0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - Could not find default ScheduledExecutorService bean - falling back to default: No qualifying bean of type 'java.util.concurrent.ScheduledExecutorService' available 
[2022-09-06 22:42:48.580] [34mINFO [0;39m o.s.s.a.ScheduledAnnotationBeanPostProcessor [main] - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing 
[2022-09-06 22:42:48.586] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'webSocketHandlerMapping' 
[2022-09-06 22:42:48.586] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'resourceHandlerMapping' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'server.ports' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'configurationProperties' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'servletConfigInitParams' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'servletContextInitParams' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemProperties' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'systemEnvironment' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Searching for key 'spring.liveBeansView.mbeanDomain' in PropertySource 'random' 
[2022-09-06 22:42:48.587] [39mTRACE[0;39m o.s.b.c.p.s.ConfigurationPropertySourcesPropertyResolver$DefaultResolver [main] - Could not find key 'spring.liveBeansView.mbeanDomain' in any property source 
[2022-09-06 22:42:48.589] [34mINFO [0;39m org.example.SpringBootApp [main] - Started SpringBootApp in 1.498 seconds (JVM running for 1.997) 
[2022-09-06 22:42:48.591] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'applicationAvailability' 
[2022-09-06 22:42:48.591] [39mDEBUG[0;39m o.s.b.a.ApplicationAvailabilityBean [main] - Application availability state LivenessState changed to CORRECT 
[2022-09-06 22:42:48.593] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [main] - Returning cached instance of singleton bean 'applicationAvailability' 
[2022-09-06 22:42:48.593] [39mDEBUG[0;39m o.s.b.a.ApplicationAvailabilityBean [main] - Application availability state ReadinessState changed to ACCEPTING_TRAFFIC 
[2022-09-06 22:42:49.558] [39mDEBUG[0;39m o.apache.tomcat.util.net.NioEndpoint [http-nio-8080-Poller] - timeout completed: keys processed=0; now=1662529369558; nextExpiration=0; keyCount=0; hasEvents=false; eval=false 
[2022-09-06 22:42:50.566] [39mDEBUG[0;39m o.apache.tomcat.util.net.NioEndpoint [http-nio-8080-Poller] - timeout completed: keys processed=0; now=1662529370566; nextExpiration=1662529370558; keyCount=0; hasEvents=false; eval=false 
[2022-09-06 22:42:51.576] [39mDEBUG[0;39m o.apache.tomcat.util.net.NioEndpoint [http-nio-8080-Poller] - timeout completed: keys processed=0; now=1662529371576; nextExpiration=1662529371566; keyCount=0; hasEvents=false; eval=false 
[2022-09-06 22:42:51.717] [39mDEBUG[0;39m o.a.tomcat.util.threads.LimitLatch [http-nio-8080-Acceptor] - Counting up[http-nio-8080-Acceptor] latch=1 
[2022-09-06 22:42:51.718] [39mDEBUG[0;39m o.a.coyote.http11.Http11NioProtocol [http-nio-8080-exec-1] - Processing socket [org.apache.tomcat.util.net.NioChannel@350e500d:java.nio.channels.SocketChannel[connected local=/127.0.0.1:8080 remote=/127.0.0.1:52130]] with status [OPEN_READ] 
[2022-09-06 22:42:51.718] [39mDEBUG[0;39m o.a.coyote.http11.Http11NioProtocol [http-nio-8080-exec-1] - Found processor [null] for socket [org.apache.tomcat.util.net.NioChannel@350e500d:java.nio.channels.SocketChannel[connected local=/127.0.0.1:8080 remote=/127.0.0.1:52130]] 
[2022-09-06 22:42:51.718] [39mDEBUG[0;39m o.a.coyote.http11.Http11NioProtocol [http-nio-8080-exec-1] - Popped processor [null] from cache 
[2022-09-06 22:42:51.738] [39mDEBUG[0;39m o.a.coyote.http11.Http11NioProtocol [http-nio-8080-exec-1] - Register [org.apache.coyote.http11.Http11Processor@9c24f8d] as [Tomcat:type=RequestProcessor,worker="http-nio-8080",name=HttpRequest1] 
[2022-09-06 22:42:51.739] [39mDEBUG[0;39m o.a.coyote.http11.Http11NioProtocol [http-nio-8080-exec-1] - Created new processor [org.apache.coyote.http11.Http11Processor@9c24f8d] 
[2022-09-06 22:42:51.740] [39mDEBUG[0;39m o.a.coyote.http11.Http11InputBuffer [http-nio-8080-exec-1] - Before fill(): parsingHeader: [true], parsingRequestLine: [true], parsingRequestLinePhase: [0], parsingRequestLineStart: [0], byteBuffer.position(): [0], byteBuffer.limit(): [0], end: [0] 
[2022-09-06 22:42:51.740] [39mDEBUG[0;39m o.a.t.util.net.SocketWrapperBase [http-nio-8080-exec-1] - Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@3dc00cd7:org.apache.tomcat.util.net.NioChannel@350e500d:java.nio.channels.SocketChannel[connected local=/127.0.0.1:8080 remote=/127.0.0.1:52130]], Read from buffer: [0] 
[2022-09-06 22:42:51.740] [39mDEBUG[0;39m o.apache.tomcat.util.net.NioEndpoint [http-nio-8080-exec-1] - Socket: [org.apache.tomcat.util.net.NioEndpoint$NioSocketWrapper@3dc00cd7:org.apache.tomcat.util.net.NioChannel@350e500d:java.nio.channels.SocketChannel[connected local=/127.0.0.1:8080 remote=/127.0.0.1:52130]], Read direct from socket: [232] 
[2022-09-06 22:42:51.741] [39mDEBUG[0;39m o.a.coyote.http11.Http11InputBuffer [http-nio-8080-exec-1] - Received [GET /websocket HTTP/1.1
Sec-WebSocket-Version: 13
Sec-WebSocket-Key: AMNRRua7x8vjEELUod++xA==
Connection: Upgrade
Upgrade: websocket
Sec-WebSocket-Extensions: permessage-deflate; client_max_window_bits
Host: localhost:8080

] 
[2022-09-06 22:42:51.753] [39mDEBUG[0;39m o.apache.tomcat.util.http.Parameters [http-nio-8080-exec-1] - Set query string encoding to UTF-8 
[2022-09-06 22:42:51.754] [39mDEBUG[0;39m o.a.c.a.AuthenticatorBase [http-nio-8080-exec-1] - Security checking request GET /websocket 
[2022-09-06 22:42:51.754] [39mDEBUG[0;39m org.apache.catalina.realm.RealmBase [http-nio-8080-exec-1] -   No applicable constraints defined 
[2022-09-06 22:42:51.756] [39mDEBUG[0;39m o.a.c.a.jaspic.AuthConfigFactoryImpl [http-nio-8080-exec-1] - Loading persistent provider registrations from [C:\Users\seost\AppData\Local\Temp\tomcat.8080.2385898911231459510\conf\jaspic-providers.xml] 
[2022-09-06 22:42:51.756] [39mDEBUG[0;39m o.a.c.a.AuthenticatorBase [http-nio-8080-exec-1] - Not subject to any constraint 
[2022-09-06 22:42:51.757] [34mINFO [0;39m o.a.c.c.C.[Tomcat].[localhost].[/] [http-nio-8080-exec-1] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
[2022-09-06 22:42:51.758] [34mINFO [0;39m o.s.web.servlet.DispatcherServlet [http-nio-8080-exec-1] - Initializing Servlet 'dispatcherServlet' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'multipartResolver' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.web.servlet.DispatcherServlet [http-nio-8080-exec-1] - Detected org.springframework.web.multipart.support.StandardServletMultipartResolver@405b6d75 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'localeResolver' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.web.servlet.DispatcherServlet [http-nio-8080-exec-1] - Detected org.springframework.web.servlet.i18n.AcceptHeaderLocaleResolver@497b560e 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'themeResolver' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.web.servlet.DispatcherServlet [http-nio-8080-exec-1] - Detected org.springframework.web.servlet.theme.FixedThemeResolver@2acdcce8 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'webSocketHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'welcomePageHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'requestMappingHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'viewControllerHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'beanNameHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'routerFunctionMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'resourceHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'defaultServletHandlerMapping' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'requestMappingHandlerAdapter' 
[2022-09-06 22:42:51.758] [39mTRACE[0;39m o.s.b.f.s.DefaultListableBeanFactory [http-nio-8080-exec-1] - Returning cached instance of singleton bean 'handlerFunctionAdapter' 
